"model"	"Genus"	"estimate"	"std.error"	"statistic"	"p.value"	"p.adj.Bon"
"Dose response"	"Murdochiella"	0.259253599172462	0.768854405118038	0.337194659283587	0.737301903856869	1
"Dose response"	"Family XIII AD3011 group"	-1.17238933713189	0.521341161803945	-2.24879488332589	0.0287063824484636	1
"Dose response"	"Falsiporphyromonas"	0.909474541106743	0.65406846753873	1.3904882840922	0.170192212771757	1
"Dose response"	"Lactobacillales Order"	-0.892715166012629	0.734328614010872	-1.21568892860739	0.229490788254224	1
"Dose response"	"Tuzzerella"	-1.2663140980243	0.869245588144025	-1.45679669278285	0.151071871125637	1
"Dose response"	"Atopostipes"	2.07418559621174	0.836543427980802	2.47947150958831	0.0163718817218754	1
"Dose response"	"Christensenellaceae Family"	-1.80071215607795	0.690848165764689	-2.60652375632317	0.0118507193630154	1
"Dose response"	"Proteobacteria Phylum"	0.0116210073314635	1.3567272436159	0.00856547061035761	0.993197987233444	1
"Dose response"	"Caloramatoraceae Family"	-2.5636714212988	0.638868497014088	-4.01283117461694	0.00018954423604473	0.149739946475336
"Dose response"	"Tessaracoccus"	1.81707654302441	0.665062804175887	2.73218789506059	0.00852857180409365	1
"Dose response"	"Slackia"	-0.989298122374428	0.543197975578515	-1.82124780807736	0.0742155234146946	1
"Dose response"	"Eisenbergiella"	-2.06897329025313	0.895109849571927	-2.31141830384571	0.0247285709619286	1
"Dose response"	"Dialister"	1.00022892306857	0.579067981839012	1.72730828579406	0.0899364419789025	1
"Dose response"	"Pygmaiobacter"	-2.42666507936557	0.617151957060617	-3.93203821458063	0.000246075999458288	0.194400039572047
"Dose response"	"[Eubacterium] coprostanoligenes group Family"	-1.2999055612168	0.584393513083435	-2.22436685574778	0.0304055938234714	1
"Dose response"	"Brachybacterium"	-1.05885816479701	0.931931434090281	-1.13619749915468	0.260985462696911	1
"Dose response"	"Clostridia vadinBB60 group Order"	-0.873138378026126	0.472697465595551	-1.84713996070628	0.0703122306290739	1
"Dose response"	"Lachnospiraceae UCG-010"	1.05273929407493	0.888360682832011	1.18503589186196	0.241289788810572	1
"Dose response"	"UCG-008"	-2.20771488910975	0.799657505580632	-2.76082557057566	0.00790257412597558	1
"Dose response"	"UCG-002"	-0.76547014251905	0.724329061668158	-1.05679888192825	0.295396710802538	1
"Dose response"	"Anaerofilum"	-1.97589007062068	0.678776354910038	-2.91095889880041	0.00525966038683163	1
"Dose response"	"Oscillibacter"	-2.23260969063101	0.710394345657271	-3.1427751421154	0.00273953342139036	1
"Dose response"	"Veillonella"	1.19899472261951	0.741419710092472	1.6171605722081	0.111780784898684	1
"Dose response"	"Mycoplasma"	0.804888359416945	0.858970530193669	0.937038386212703	0.352989258142471	1
"Dose response"	"Oscillospiraceae Family"	-1.0967162128886	0.730190420119025	-1.50195919128853	0.139042646129028	1
"Dose response"	"UCG-004"	0.377953052542528	0.476957715456293	0.792424653789173	0.431645903121841	1
"Dose response"	"[Eubacterium] brachy group"	-1.41835248483094	0.50578033336868	-2.80428555887929	0.00703302923647717	1
"Dose response"	"Flavonifractor"	-3.12018929339004	0.800814211401994	-3.89627113126213	0.000276008208623764	0.218046484812774
"Dose response"	"Monoglobus"	-0.857353057844842	0.531339546032872	-1.61356907131434	0.112559922316007	1
"Dose response"	"S5-A14a"	-1.81799551700118	0.778980783978883	-2.33381304698585	0.0234299871963622	1
"Dose response"	"Acetitomaculum"	-1.32513483779328	0.856257064602119	-1.54758996167703	0.127672069230758	1
"Dose response"	"Syntrophococcus"	0.654671670509449	0.642726988070492	1.01858437977658	0.313027587972605	1
"Dose response"	"Trueperella"	0.225402589077452	0.634591503556179	0.355193203524348	0.723854527975292	1
"Dose response"	"Epulopiscium"	-2.38411539948589	0.671908295735491	-3.54827498725278	0.000821508380016382	0.648991620212942
"Dose response"	"Clostridium sensu stricto 2"	0.0931933057063915	0.519027763986653	0.179553604205242	0.858187739015086	1
"Dose response"	"[Ruminococcus] gnavus group"	-2.89276191979486	0.662868996963906	-4.36400243946297	5.93979828788463e-05	0.0469244064742886
"Dose response"	"Aliicoccus"	-1.04861689660432	0.767375848810888	-1.36649713204974	0.177552517565716	1
"Dose response"	"Cellulosilyticum"	-1.79203359683459	0.506562373567135	-3.53763660773967	0.000848692519328591	0.670467090269587
"Dose response"	"Mucispirillum"	-0.160739270747924	0.631308501285755	-0.254612872186188	0.800007459417031	1
"Dose response"	"Oceanivirga"	0.342537446885734	0.789645038331937	0.433786613298194	0.666204074747155	1
"Dose response"	"UCG-005"	-0.0768749157808519	0.845626536374857	-0.0909088261473078	0.927907753401125	1
"Dose response"	"UCG-009"	-1.36932152884066	0.679134974497366	-2.0162730241571	0.04885197962339	1
"Dose response"	"Leucobacter"	0.425907693491006	0.418086893709161	1.01870615869457	0.312970293791275	1
"Dose response"	"Prevotella"	2.64005737498396	1.00647646685637	2.62306915454259	0.011354326992775	1
"Dose response"	"Mogibacterium"	1.38931076099655	0.747589251405105	1.85838782243768	0.0686713541976137	1
"Dose response"	"Selenomonadaceae Family"	0.286650806067471	0.57970496054789	0.4944770626019	0.623012784848302	1
"Dose response"	"Rikenella"	-1.26586965989447	0.547428755977384	-2.31239160543252	0.0246708267582191	1
"Dose response"	"Oscillospira"	-1.0678216303779	0.802059260209264	-1.3313500427628	0.188772216311045	1
"Dose response"	"Ruminococcus"	0.636978512078218	0.976777190396812	0.652122631794307	0.517140377249206	1
"Dose response"	"UCG-010 Family"	-1.975195965333	0.669388135458337	-2.95074839350202	0.00471198590389374	1
"Dose response"	"Paludicola"	-0.708904096716846	0.719485107962104	-0.985293634116725	0.328956644227825	1
"Dose response"	"F082 Family"	0.904306802474807	0.620510176715919	1.45736014719516	0.150916919700327	1
"Dose response"	"Bilophila"	-0.402836189800519	0.765854764914806	-0.525995538913087	0.601085462049097	1
"Dose response"	"Avibacterium"	-1.13505692517578	0.725998983702234	-1.56344147947364	0.123900694011762	1
"Dose response"	"Synergistes"	-0.111870193337342	0.641212392902049	-0.1744666737195	0.862163468765569	1
"Dose response"	"Bacillaceae Family"	-2.24755738949106	0.725232923232471	-3.09908350474956	0.00310447882270935	1
"Dose response"	"Peptococcus"	0.170496646486701	0.749920401503077	0.227352991257435	0.821024012660792	1
"Dose response"	"Shuttleworthia"	1.58924239608859	0.631417903729757	2.51694224490787	0.0148984363078461	1
"Dose response"	"Roseburia"	0.239889473149698	0.480084280971212	0.49968199888653	0.61936720286638	1
"Dose response"	"Megamonas"	-1.46072279892383	0.786533541395023	-1.85716529816776	0.0688481182950398	1
"Dose response"	"Psychrobacter"	-0.145649250636155	0.684067172612203	-0.212916591334113	0.832208869558174	1
"Dose response"	"Lachnobacterium"	1.47191937274262	0.539736646954255	2.7271066010594	0.00864429693966064	1
"Dose response"	"Prevotellaceae UCG-004"	1.27239129619697	0.593843628178324	2.14263694316323	0.0367535955629139	1
"Dose response"	"Micrococcaceae Family"	-0.0894734834375308	0.694684981687469	-0.128797204194899	0.898005638083174	1
"Dose response"	"Escherichia-Shigella"	-0.906950501093952	0.514218585981618	-1.76374508004729	0.0835384729585273	1
"Dose response"	"Catonella"	0.344358604207645	0.408586907404205	0.842803814726692	0.403125659460635	1
"Dose response"	"Jeotgalibaca"	-0.767348657835253	0.728841130313484	-1.05283391115044	0.297193574543557	1
"Dose response"	"Caproiciproducens"	-1.21339363831347	0.632223956687248	-1.91924653515418	0.0603443423949917	1
"Dose response"	"Prevotellaceae NK3B31 group"	-1.21310128996055	0.656865748757222	-1.84680247410634	0.0703619712456568	1
"Dose response"	"Saccharimonadales Order"	-1.45116588968679	0.630162899502882	-2.30284247268694	0.0252425854231437	1
"Dose response"	"Gastranaerophilales Order"	-0.902552283103101	0.547959694134738	-1.64711436400133	0.105451770640149	1
"Dose response"	"DTU014 Order"	-1.3022078450918	0.53423462482295	-2.43752049115753	0.0181767036821929	1
"Dose response"	"Yaniella"	-0.114981778740855	0.788968360851058	-0.145736869114529	0.884681986790698	1
"Dose response"	"Faecalitalea"	-1.38805626642081	0.627591702411722	-2.2117186398207	0.0313198471582874	1
"Dose response"	"Succinatimonas"	-1.39966543668004	0.505594818237108	-2.76835399848509	0.00774518308329441	1
"Dose response"	"Halomonas"	-0.778877881074625	0.634243710525484	-1.22804194688712	0.22485712017127	1
"Dose response"	"FD2005"	0.177587391994514	0.399785522266625	0.444206661080832	0.658701690629926	1
"Dose response"	"Glutamicibacter"	-0.116164669540872	0.702610044462058	-0.165333061285526	0.869310867643228	1
"Dose response"	"Hungateiclostridiaceae Family"	0.958036783136845	0.581264695296761	1.64819365581411	0.105229295696683	1
"Dose response"	"Macrococcus"	0.848784641256194	0.665915466768527	1.27461319583861	0.2080062284998	1
"Dose response"	"Frisingicoccus"	-1.19482136699376	0.51132628211255	-2.33671025486378	0.0232665138549658	1
"Dose response"	"Barnesiellaceae Family"	-0.511151416396704	0.607517866235507	-0.841376764051501	0.403917218584241	1
"Dose response"	"Enterococcaceae Family"	-0.038851203100106	0.401720139686104	-0.0967121118957679	0.923319809633843	1
"Dose response"	"Prevotellaceae UCG-001"	0.692431099466148	0.533451723724366	1.2980201744065	0.199900938661327	1
"Dose response"	"WCHB1-41 Order"	0.846453837738631	0.533190542596961	1.5875259782664	0.118342231366561	1
"Dose response"	"Anaerovoracaceae Family"	-0.978220706139694	0.6692289913338	-1.46171298435542	0.149724073134292	1
"Dose response"	"CAG-352"	0.483200436296194	0.506996371336723	0.953064880961988	0.344883793223697	1
"Dose response"	"Alphaproteobacteria Class"	1.95705748422022	0.97998671474234	1.99702450531156	0.0509686642881842	1
"Dose response"	"Tyzzerella"	-0.221990065049697	0.579924845146874	-0.382791092513849	0.703405599918458	1
"Dose response"	"Angelakisella"	1.06110578182901	0.592465660176937	1.79099963618502	0.0790045601465209	1
"Dose response"	"Peptococcaceae Family"	-0.505517527031762	0.636607813081675	-0.79407999186291	0.430690073639598	1
"Dose response"	"SP3-e08"	-0.492077400343867	0.352773667282641	-1.39488132471525	0.168870297740425	1
"Dose response"	"Erysipelotrichaceae UCG-007"	0.201549715178737	0.418481613445437	0.481621434976177	0.632057649004118	1
"Dose response"	"Butyricimonas"	0.604903853929324	0.617867415036561	0.979018862636622	0.33201853238076	1
"Dose response"	"Filifactor"	0.997856744675623	0.582984996263726	1.71163366308011	0.0928109538775548	1
"Dose response"	"Anaerococcus"	-0.738757153923096	0.615888202370001	-1.19949879065759	0.235669053030269	1
"Dose response"	"Veillonellales-Selenomonadales Order"	0.853655962003632	0.4649961842932	1.83583433765419	0.071994748839863	1
"Dose response"	"[Eubacterium] nodatum group"	1.60532670683275	0.674290261359326	2.38076507822686	0.0209032343542753	1
"Dose response"	"Ralstonia"	0.231423086419777	0.392045682426664	0.590296225142249	0.557500721262991	1
"Dose response"	"Atopobium"	0.819436273425019	0.485048147005443	1.68939161706729	0.097019620785558	1
"Dose response"	"Ureaplasma"	0.7878858092375	0.429095916023471	1.83615312990862	0.0719468451097011	1
"Dose response"	"UCG-001"	1.20780406135034	0.503783180235852	2.39746801547621	0.0200650273725697	1
"Dose response"	"Oscillospirales Order"	-1.74034791183002	0.677379444128687	-2.56923638134403	0.013042730259033	1
"Dose response"	"Lachnospiraceae NC2004 group"	-0.148426128372688	0.587715856682807	-0.252547428634028	0.801594861158216	1
"Dose response"	"Defluviitaleaceae UCG-011"	0.445414907558227	0.419614041253589	1.06148713762666	0.293281738538779	1
"Dose response"	"Flaviflexus"	0.891126774117649	0.579512276439976	1.53771854427652	0.130066699552441	1
"Dose response"	"Salinicoccus"	-0.68128640288813	0.688389683902744	-0.989681308159148	0.326826817280461	1
"Dose response"	"Sphaerochaeta"	1.13098315897169	0.48011888767515	2.3556314654651	0.0222237147392463	1
"Dose response"	"Butyrivibrio"	0.686366340263684	0.509128817749676	1.34811921135674	0.183353773980323	1
"Dose response"	"Aerosphaera"	-0.437568755206141	0.551976302669232	-0.792731052203071	0.431468886473006	1
"Dose response"	"Mitochondria Family"	1.38005655082526	0.813030780113515	1.69742226811214	0.095482291556506	1
"Dose response"	"Pseudobutyrivibrio"	0.481991269725365	0.477277457518558	1.00987646102398	0.31714287879874	1
"Dose response"	"Tissierella"	1.98747063443053	0.503578892632439	3.94669169718594	0.000234739254026158	0.185444010680665
"Dose response"	"Desulfovibrionaceae Family"	-0.901713083930164	0.52646105410282	-1.71278212681247	0.092597796604691	1
"Dose response"	"Nocardiopsis"	-0.586634358889669	0.581365699893343	-1.00906255562943	0.317529380327872	1
"Dose response"	"Dietzia"	-0.224451934321506	0.582260004048408	-0.385484032495637	0.701421715515343	1
"Dose response"	"Clostridia Class"	-1.45774834252856	0.62507722814229	-2.33210918091024	0.0235266049443223	1
"Dose response"	"Prevotellaceae UCG-003"	0.573694797952099	0.411801806819096	1.39313327054954	0.169395354637137	1
"Dose response"	"GCA-900066575"	1.22794593945367	0.656455807374306	1.87056908577778	0.0669309324410749	1
"Dose response"	"[Eubacterium] ruminantium group"	0.820084935936073	0.452855441631378	1.81091991073747	0.0758225116224679	1
"Dose response"	"Dorea"	-0.026527254681107	0.359570018750991	-0.0737749347769667	0.941467209781859	1
"Dose response"	"Anoxybacillus"	-0.761919137821057	0.432846899244728	-1.7602508858225	0.0841351250675395	1
"Dose response"	"Agathobacter"	0.312256586906404	0.30652272418432	1.01870615869457	0.312970293791276	1
"Dose response"	"Elusimicrobium"	-0.718725780821493	0.502207695991917	-1.43113255045192	0.15826258796248	1
"Dose response"	"Xanthomonadaceae Family"	-0.67082422498816	0.540533586109729	-1.24104078308278	0.220055826479248	1
"Dose response"	"Coriobacteriaceae UCG-002"	-1.75265755007658	0.508290075459139	-3.44814434650018	0.0011138636861218	0.879952312036225
"Dose response"	"Bogoriella"	-0.683466904860077	0.520175191341136	-1.3139167654227	0.194533103204418	1
"Dose response"	"Anaerofustis"	-1.05865389333023	0.511435473004774	-2.06996571260584	0.0433441975694659	1
"Dose response"	"Coriobacteriaceae Family"	-1.32482254600957	0.498869649006481	-2.65564872236266	0.0104319651976822	1
"Dose response"	"Alkalibacterium"	-0.354309568777362	0.52576227813699	-0.67389689886623	0.503305459947148	1
"Dose response"	"Rickettsiales Order"	1.03641267900056	0.565262166487368	1.83350795515115	0.0723451397380853	1
"Dose response"	"Atopobiaceae Family"	-1.28424644989358	0.520199011757651	-2.46875988009736	0.0168166436846286	1
"Dose response"	"Sphingobacteriaceae Family"	-0.688771948541796	0.575609650175645	-1.19659555452488	0.236789631073147	1
"Dose response"	"Lachnospiraceae XPB1014 group"	-0.143934698708445	0.455391672460889	-0.316067920018468	0.753192361881684	1
"Dose response"	"[Eubacterium] ventriosum group"	-0.154130143734313	0.567827660926572	-0.2714382449823	0.787108483163877	1
"Dose response"	"Lysinibacillus"	-0.801566286443029	0.391180644998137	-2.04909495572524	0.0454175385134491	1
"Dose response"	"Pseudoscardovia"	0.271350495591504	0.266367777671265	1.01870615869457	0.312970293791276	1
"Dose response"	"Family XIII UCG-001"	0.22573245952379	0.296929705167738	0.760221882806477	0.45049068946581	1
"Dose response"	"Anaerovibrio"	0.293877565346153	0.288481190417797	1.01870615869457	0.312970293791274	1
"Dose response"	"Bacteroidales RF16 group Family"	0.650447869174965	0.437125473218642	1.48801181588798	0.142673871207963	1
"Dose response"	"Enteractinococcus"	-0.56034099914982	0.567875622030562	-0.986731913488733	0.328257469882871	1
"Dose response"	"Bergeyella"	0.208585782884768	0.20475559228194	1.01870615869458	0.312970293791273	1
"Dose response"	"Lachnospiraceae NK3A20 group"	0.662165334422698	0.367308081282944	1.80275188095473	0.0771140193138334	1
"Dose response"	"Pyramidobacter"	0.348297400594275	0.378911257828276	0.919205733264659	0.362152664429135	1
"Dose response"	"Enterorhabdus"	0.217549938780051	0.213555142396342	1.01870615869457	0.312970293791274	1
"Dose response"	"Puniceicoccaceae Family"	-0.225654414296092	0.482009895353639	-0.468153074182293	0.641594722152049	1
"Dose response"	"Firmicutes Phylum"	0.524750327761361	0.476138548658619	1.10209586944744	0.27539965396645	1
"Dose response"	"Acidaminococcus"	0.229749556306065	0.317247387598624	0.72419684223449	0.472129688689443	1
"Dose response"	"DNF00809"	0.531619138478379	0.369399323723811	1.43914486122843	0.15598957552247	1
"Dose response"	"Coprococcus"	0.163341603552872	0.354376486208499	0.460926754199965	0.646737065424075	1
"Dose response"	"Helicobacter"	-0.740881647599873	0.46677049320101	-1.58725039048434	0.11840467766365	1
"Dose response"	"Moryella"	-0.170208221771825	0.173389959216703	-0.981649817214028	0.330732411771931	1
"Dose response"	"[Eubacterium] cellulosolvens group"	0.866411247734339	0.404823090779749	2.14022190795862	0.0369576585696737	1
"Dose response"	"Howardella"	-0.0137065580235859	0.278757825325111	-0.0491701282559518	0.960968549049623	1
"Dose response"	"Papillibacter"	0.550871409647633	0.442561955615377	1.24473286205013	0.218706000965738	1
"Dose response"	"Treponema"	0.255809799516936	0.277037900550375	0.923374740455126	0.359996781363347	1
"Dose response"	"Fretibacterium"	-0.246934019975953	0.277175599242303	-0.890893789536238	0.37701272986304	1
"Dose response"	"[Eubacterium] saphenum group"	0.540362109359164	0.305269686219544	1.77011388209227	0.0824600322599427	1
"Dose response"	"[Anaerorhabdus] furcosa group"	0.0517231350707349	0.274013579789934	0.188761210704912	0.85100093175115	1
"Dose response"	"Merdibacter"	-0.34437563344021	0.388051224902604	-0.887448901950106	0.378846889066428	1
"Dose response"	"Candidatus Soleaferrea"	0.180559914819943	0.467363183403819	0.386337480639617	0.700793417520097	1
"Dose response"	"Acholeplasmataceae Family"	-0.107351962747579	0.3651336260227	-0.294007330732406	0.769900665961743	1
"Dose response"	"Kocuria"	0.221144691632462	0.291822077391013	0.757806584099358	0.451923176608964	1
"Dose response"	"Succiniclasticum"	0.684790886700763	0.373302467863587	1.83441296442487	0.0722086603896363	1
"Dose response"	"Clostridiaceae Family"	-0.0490708247598023	0.321305059891828	-0.152723473375498	0.879196301462693	1
"Dose response"	"Anaerostignum"	-0.889077842908344	0.395619505981331	-2.24730537667245	0.0288075332533922	1
"Dose response"	"Lachnospira"	0.219805727206763	0.312895122448	0.702490104310567	0.485447627759101	1
