"model"	"Genus"	"estimate"	"std.error"	"statistic"	"p.value"	"p.adj.Bon"
"Control hens: Age"	"Streptococcus"	0.630545857051414	0.402111741072988	1.56808616273894	0.135285536159438	1
"Control hens: Age"	"Porphyromonas"	0.60727362624319	0.467789391454954	1.29817742201122	0.211563171261948	1
"Control hens: Age"	"Negativibacillus"	-0.179067484785153	0.308948531789603	-0.579602964117985	0.569784589593275	1
"Control hens: Age"	"Facklamia"	0.238223898056332	1.0041229465008	0.237245746535822	0.815301622046376	1
"Control hens: Age"	"Candidatus Stoquefichus"	0.915651505393246	0.789649804316845	1.15956655771657	0.262253288321158	1
"Control hens: Age"	"Barnesiella"	-0.128410878467644	0.670373715781696	-0.191551183235025	0.850363034130967	1
"Control hens: Age"	"Globicatella"	0.486258079756888	0.493513829022119	0.985297779234256	0.338294380444418	1
"Control hens: Age"	"Prevotellaceae Family"	-0.171686493446862	0.575254384000132	-0.29845316823665	0.768974523206905	1
"Control hens: Age"	"Desulfovibrio"	0.0494650249569044	0.437995505713562	0.112935005751528	0.911404996421767	1
"Control hens: Age"	"Cerasicoccus"	-1.66498073539846	0.817706186987862	-2.03616012926556	0.057623194118969	1
"Control hens: Age"	"Parvimonas"	0.816665046529862	0.521735441328979	1.56528574031626	0.135939629074227	1
"Control hens: Age"	"Incertae Sedis"	-0.313491639316538	1.29525893836218	-0.242030091460275	0.811652420298907	1
"Control hens: Age"	"Moraxella"	0.241190122688315	0.228064060181829	1.05755427881105	0.305055771443446	1
"Control hens: Age"	"Fastidiosipila"	1.68534664976465	1.52542206538142	1.10483956408697	0.284621532730603	1
"Control hens: Age"	"Peptostreptococcaceae Family"	0.813201530742223	0.875878172892528	0.92844136994153	0.366174586494273	1
"Control hens: Age"	"[Clostridium] innocuum group"	-0.188899318485458	0.715631654703059	-0.263961658548823	0.794982660373752	1
"Control hens: Age"	"Blautia"	0.651385152600896	0.805580743122705	0.808590769034406	0.429921834329158	1
"Control hens: Age"	"Rothia"	1.39355803741621	1.08462854849819	1.28482514990572	0.21608464430074	1
"Control hens: Age"	"Sutterella"	-0.533923543077451	1.32953657417169	-0.401586201876462	0.692991938848379	1
"Control hens: Age"	"Intestinimonas"	1.28668359416523	1.02305687995972	1.25768529528475	0.225508272590962	1
"Control hens: Age"	"Erysipelotrichaceae Family"	-0.493112232805646	1.06973810251942	-0.460965381754916	0.650666041024661	1
"Control hens: Age"	"Parabacteroides"	0.178704489168358	0.510971298753275	0.3497348864885	0.730832841859325	1
"Control hens: Age"	"NK4A214 group"	-0.24189953498549	1.73879844937215	-0.139118789226455	0.890991072350694	1
"Control hens: Age"	"Oribacterium"	-1.71824845613481	1.71864493359962	-0.999769308100206	0.331441211457675	1
"Control hens: Age"	"Gemella"	1.58171417723481	1.15607028171759	1.36818167740185	0.189068209100102	1
"Control hens: Age"	"Lachnoclostridium"	-0.573095032456717	0.806563380092176	-0.710539365661781	0.487004033497164	1
"Control hens: Age"	"Christensenellaceae R-7 group"	-0.176588163108636	0.76385105447636	-0.231181409089881	0.819933397840713	1
"Control hens: Age"	"Enorma"	0.233840764845728	0.885109258338841	0.264194236635369	0.794806412200232	1
"Control hens: Age"	"Proteus"	0.0640670454519294	1.26776423540919	0.0505354573528026	0.960284725890426	1
"Control hens: Age"	"Butyricicoccus"	1.37704774693606	1.58201141588227	0.870441093604941	0.396184667155776	1
"Control hens: Age"	"RF39 Order"	-0.360699790369328	0.509917894140969	-0.707368371484549	0.488922110831934	1
"Control hens: Age"	"DTU089"	-0.62945403421834	1.06184041539604	-0.592795325071111	0.561121794978998	1
"Control hens: Age"	"Parasutterella"	0.641902678059462	0.910638771585376	0.704892761091142	0.490422642970107	1
"Control hens: Age"	"Marvinbryantia"	0.475173017416835	0.779961251148041	0.609226441335923	0.550430246295711	1
"Control hens: Age"	"[Eubacterium] hallii group"	-1.47119734041528	1.30742062344616	-1.12526704415708	0.276112604900832	1
"Control hens: Age"	"Aerococcus"	-0.0781476727785072	0.94458670564212	-0.0827321328065731	0.935030875993762	1
"Control hens: Age"	"Peptostreptococcus"	0.36910312165415	0.349015770679034	1.05755427881105	0.305055771443446	1
"Control hens: Age"	"Bacteroidales Order"	0.28018815852925	0.574138206705693	0.488015176932609	0.631773689222126	1
"Control hens: Age"	"Prevotella_7"	-1.37040421420993	1.75745943381113	-0.779764350655961	0.446250611605094	1
"Control hens: Age"	"Staphylococcus"	-1.57191629295576	1.11733338715098	-1.40684625648204	0.177491797213036	1
"Control hens: Age"	"Catenibacillus"	-0.0756047244696956	0.350099276173955	-0.215952244448885	0.831594883885096	1
"Control hens: Age"	"Ruminococcaceae Family"	0.114865113614367	0.39402629447919	0.291516366353651	0.774183588100432	1
"Control hens: Age"	"Erysipelotrichaceae UCG-002"	0.198210020938048	1.49797859963468	0.132318326167268	0.896286023158705	1
"Control hens: Age"	"Shuttleworthia"	0.146000494075882	1.64308870055178	0.0888573416802467	0.930233704792039	1
"Control hens: Age"	"[Ruminococcus] gauvreauii group"	0.79991192629279	2.08975253507163	0.382778301673586	0.706627954191414	1
"Control hens: Age"	"Alloiococcus"	0.389364440477889	0.986737532720343	0.394597780632148	0.698046308169854	1
"Control hens: Age"	"Paraprevotella"	-0.0212775157530077	0.901669723014608	-0.0235979042102792	0.981448125229983	1
"Control hens: Age"	"Family XIII AD3011 group"	0.697434020516245	0.769042357898752	0.906886354637004	0.377142649853485	1
"Control hens: Age"	"Lactobacillales Order"	2.53267298915241	1.19793838725343	2.11419303037713	0.0495772828652865	1
"Control hens: Age"	"Tuzzerella"	-0.185497766077833	1.4170986987181	-0.130899679920413	0.897391248185228	1
"Control hens: Age"	"Atopostipes"	0.28561458270019	1.30277734909788	0.219235146280342	0.829077532595752	1
"Control hens: Age"	"Christensenellaceae Family"	-0.397248778737009	1.01843458967732	-0.390058215582478	0.701337404174128	1
"Control hens: Age"	"Proteobacteria Phylum"	1.31188090745206	1.09355196584632	1.1996511811277	0.246727979292961	1
"Control hens: Age"	"Caloramatoraceae Family"	-0.431528036012401	0.456206382052328	-0.94590530292692	0.357448798547473	1
"Control hens: Age"	"Tessaracoccus"	0.242494836752212	0.96578802593412	0.251084948498578	0.804758200793011	1
"Control hens: Age"	"Slackia"	-0.2974781216064	0.787448615826284	-0.377774645389719	0.710273276000926	1
"Control hens: Age"	"Eisenbergiella"	-0.246511290928916	1.46498217339347	-0.168269140339025	0.868357263055888	1
"Control hens: Age"	"Dialister"	0.548205909134183	1.40803940418732	0.389339891698977	0.701858737405125	1
"Control hens: Age"	"Pygmaiobacter"	-0.432971081831773	1.21499893777127	-0.356355111409392	0.725958947165817	1
"Control hens: Age"	"[Eubacterium] coprostanoligenes group Family"	-1.47898165151413	1.08026571095119	-1.36909061957716	0.188789256125973	1
"Control hens: Age"	"Clostridia vadinBB60 group Order"	-0.302369745212793	0.659479228238862	-0.458497754387611	0.652402008947458	1
"Control hens: Age"	"Lachnospiraceae UCG-010"	1.45301868275111	1.31469380098173	1.10521452346249	0.284463621324877	1
"Control hens: Age"	"UCG-008"	-2.40014872726901	1.32885915387394	-1.80617240004105	0.0886275104527198	1
"Control hens: Age"	"UCG-002"	-0.71155672688185	1.09483348351844	-0.649922328457783	0.524428373778495	1
"Control hens: Age"	"Anaerofilum"	-0.661333050409898	0.888747081328629	-0.744118393526807	0.466966638735742	1
"Control hens: Age"	"Oscillibacter"	-1.26561108606205	1.17398886597226	-1.07804351706003	0.296074297006935	1
"Control hens: Age"	"Mycoplasma"	0.340361652695555	1.29950466871572	0.261916452390993	0.79653301229446	1
"Control hens: Age"	"Oscillospiraceae Family"	-0.288693259556704	0.552712222012104	-0.522321106824343	0.60818672333688	1
"Control hens: Age"	"UCG-004"	-0.440676546428116	1.63248082640958	-0.269942861992029	0.790453744092954	1
"Control hens: Age"	"[Eubacterium] brachy group"	0.971340560492678	0.8524826490785	1.1394256077149	0.270326848866504	1
"Control hens: Age"	"Flavonifractor"	1.02745380140581	1.43397406560574	0.716507938357861	0.483405798124024	1
"Control hens: Age"	"Monoglobus"	-0.384200805197347	1.00410806494479	-0.382628940659362	0.706736662787245	1
"Control hens: Age"	"S5-A14a"	-0.386934913088406	1.41466022237321	-0.273517914032593	0.787750413169741	1
"Control hens: Age"	"Acetitomaculum"	-1.50402149665701	1.27111487556932	-1.18323019072794	0.253001223218047	1
"Control hens: Age"	"Syntrophococcus"	-0.510146479835745	1.51604987836738	-0.336497160888346	0.740614052423721	1
"Control hens: Age"	"Epulopiscium"	-1.2445881969533	1.17701807045188	-1.05740789219615	0.305120642201214	1
"Control hens: Age"	"[Ruminococcus] gnavus group"	-0.0554991138762657	0.728850936293498	-0.0761460418209808	0.940191869194956	1
"Control hens: Age"	"Cellulosilyticum"	-0.252005196677385	0.320088394180381	-0.787298762651706	0.441945922093859	1
"Control hens: Age"	"Mucispirillum"	-0.982426230968304	0.865683874252482	-1.13485564440787	0.272184340308058	1
"Control hens: Age"	"Oceanivirga"	1.0478176483592	0.990793257001612	1.05755427881106	0.305055771443443	1
"Control hens: Age"	"UCG-005"	0.536334885278782	1.53122619065069	0.350264963173643	0.730442152597635	1
"Control hens: Age"	"UCG-009"	-0.746374056344531	1.10243820983374	-0.677021215054848	0.507501373069463	1
"Control hens: Age"	"Brachybacterium"	0.604985055059387	0.57206052415535	1.05755427881106	0.305055771443444	1
"Control hens: Age"	"Prevotella"	-0.259956651141074	1.8366797100559	-0.141536191486083	0.889110106421705	1
"Control hens: Age"	"Mogibacterium"	-0.81433650953756	1.71665251084207	-0.474374694001467	0.641268924652584	1
"Control hens: Age"	"Selenomonadaceae Family"	0.0663744769695268	0.464448869670929	0.14291019163542	0.888041307884239	1
"Control hens: Age"	"Rikenella"	-0.600474342359594	0.977055695827727	-0.61457534603582	0.546973492536194	1
"Control hens: Age"	"Oscillospira"	0.0215630443404554	1.11150693182715	0.0193998289376467	0.984748024336903	1
"Control hens: Age"	"Ruminococcus"	0.484648006268025	1.74399215912702	0.277895748402116	0.784443842924525	1
"Control hens: Age"	"UCG-010 Family"	-0.962492000892998	0.988611354150504	-0.973579755939632	0.343915814934491	1
"Control hens: Age"	"Paludicola"	-0.870885476654318	1.21795847208541	-0.715037085922289	0.484291058385017	1
"Control hens: Age"	"F082 Family"	-0.0802854370380214	1.62975622218766	-0.0492622368578857	0.961284468493625	1
"Control hens: Age"	"Bilophila"	0.82771131450575	1.18082083255253	0.700962662317299	0.492810314550146	1
"Control hens: Age"	"Avibacterium"	-2.14542991629336	0.786417607387263	-2.728105139229	0.0143093454790949	1
"Control hens: Age"	"Synergistes"	-0.156954384370311	0.992323732717035	-0.158168528269057	0.876187636362415	1
"Control hens: Age"	"Bacillaceae Family"	-2.48894020164173	0.945863002088463	-2.63139608605702	0.0175038820824519	1
"Control hens: Age"	"Roseburia"	-2.13724016541597	1.53589493723953	-1.39152758017241	0.182007726163535	1
"Control hens: Age"	"Megamonas"	-0.307798186116692	1.1083514286166	-0.277708115106482	0.784585475526227	1
"Control hens: Age"	"Psychrobacter"	1.6183232895157	1.21175035002527	1.33552533282285	0.19931167031275	1
"Control hens: Age"	"Lachnobacterium"	0.559642534640043	0.87404751040101	0.640288460272922	0.530521290771875	1
"Control hens: Age"	"Prevotellaceae UCG-004"	1.09348994655806	1.19218654663132	0.917213794810772	0.371860320340068	1
"Control hens: Age"	"Micrococcaceae Family"	1.37148545299099	1.60118890033238	0.856541943743364	0.403610838081991	1
"Control hens: Age"	"Catonella"	-0.660660152324364	1.04912185138384	-0.629726805759427	0.537245765757294	1
"Control hens: Age"	"Caproiciproducens"	-0.843317513665332	0.911863199698003	-0.924828980865362	0.367997447752913	1
"Control hens: Age"	"Prevotellaceae NK3B31 group"	0.833202391851532	1.01430055204334	0.821455130013502	0.422758334896515	1
"Control hens: Age"	"Saccharimonadales Order"	-1.45668358088137	0.867458160073501	-1.67925514788857	0.111386085089097	1
"Control hens: Age"	"Gastranaerophilales Order"	-1.92109031016601	1.28376283116858	-1.49645266518372	0.152870537407905	1
"Control hens: Age"	"DTU014 Order"	0.15208702791681	1.02574124663412	0.148270363910851	0.883873911842294	1
"Control hens: Age"	"Faecalitalea"	-0.67480866170455	1.12377997743127	-0.600481121978188	0.556107106521592	1
"Control hens: Age"	"Succinatimonas"	-0.42597460070165	0.900473149972554	-0.473056415635084	0.642190023117158	1
"Control hens: Age"	"FD2005"	1.61912899850689	1.20063401724241	1.34856165597046	0.195170626532709	1
"Control hens: Age"	"Glutamicibacter"	-0.719988792399099	1.23493246578728	-0.583018757985358	0.567534937374263	1
"Control hens: Age"	"Rickettsiales Order"	-0.675440921446581	0.714068225811358	-0.94590530292692	0.357448798547473	1
"Control hens: Age"	"Macrococcus"	1.80727885246703	1.03764463646206	1.74171271065315	0.0996216058860276	1
"Control hens: Age"	"Jeotgalibaca"	1.42675172034975	1.00423583108744	1.42073373223975	0.173476771579009	1
"Control hens: Age"	"Barnesiellaceae Family"	0.129211695382233	0.912369936784773	0.141622044055485	0.889043317507872	1
"Control hens: Age"	"Enterococcaceae Family"	-0.660119662636787	1.55563274503024	-0.424341583671122	0.676638157059032	1
"Control hens: Age"	"Prevotellaceae UCG-001"	0.0322015190064782	1.29452439373925	0.0248751735866976	0.980444192856043	1
"Control hens: Age"	"WCHB1-41 Order"	-0.602605630418535	1.46649566821362	-0.410915383850118	0.686267806429895	1
"Control hens: Age"	"Anaerovoracaceae Family"	-0.473273107582657	1.32408414888644	-0.357434312600662	0.725165564437339	1
"Control hens: Age"	"CAG-352"	0.53990163737053	1.5700817847783	0.343868480358662	0.735161697409335	1
"Control hens: Age"	"Tyzzerella"	-0.803160899443726	0.958029310609759	-0.838346896644045	0.413468668581159	1
"Control hens: Age"	"Peptococcaceae Family"	0.224898058116264	1.03261986597347	0.217793658176668	0.830182641519182	1
"Control hens: Age"	"SP3-e08"	-2.34182813324284	1.26857632960316	-1.84602855862479	0.0823754694677848	1
"Control hens: Age"	"Erysipelotrichaceae UCG-007"	0.315157882408121	1.06383842936926	0.296246002877499	0.770630734256123	1
"Control hens: Age"	"Butyricimonas"	0.0445028710188228	1.37681992172303	0.0323229423954947	0.974590982635201	1
"Control hens: Age"	"[Eubacterium] nodatum group"	1.17474459657978	1.19252344730527	0.985091403640186	0.338392824762256	1
"Control hens: Age"	"Ralstonia"	-0.375369688114867	0.396836434845388	-0.945905302926924	0.357448798547472	1
"Control hens: Age"	"UCG-001"	-0.883018183510088	0.627638724369233	-1.40688926483545	0.177479247517296	1
"Control hens: Age"	"Oscillospirales Order"	0.108503899916008	0.520177989867739	0.208589948112946	0.837247156076798	1
"Control hens: Age"	"Lachnospiraceae NC2004 group"	0.318112484381169	0.827053163963742	0.384633658683536	0.705278124579291	1
"Control hens: Age"	"Defluviitaleaceae UCG-011"	-0.178534032647136	0.820463820081511	-0.21760134728354	0.830330103358403	1
"Control hens: Age"	"Flaviflexus"	0.585730046244423	1.05417881985768	0.555626839783689	0.58570466428511	1
"Control hens: Age"	"Sphaerochaeta"	-1.1860879572184	1.47673422452672	-0.803183089765884	0.432955912083028	1
"Control hens: Age"	"Butyrivibrio"	-0.271505510550334	1.37899919242624	-0.19688590975361	0.846251484899158	1
"Control hens: Age"	"Pseudobutyrivibrio"	-1.14101594822136	1.34894257780167	-0.8458595399078	0.40937970600224	1
"Control hens: Age"	"Tissierella"	0.304486312322945	0.817665249553544	0.372385046923785	0.714207868396588	1
"Control hens: Age"	"Desulfovibrionaceae Family"	0.431289321085424	1.00836065236358	0.427713358384712	0.674228772266521	1
"Control hens: Age"	"Clostridia Class"	-0.308224485902895	1.02582238373511	-0.300465744157993	0.767465329145056	1
"Control hens: Age"	"Prevotellaceae UCG-003"	-0.268837318412841	1.37435977203562	-0.195609129343662	0.847235107024707	1
"Control hens: Age"	"GCA-900066575"	1.05940814893121	1.04619367792166	1.01263099872272	0.325433028964676	1
"Control hens: Age"	"[Eubacterium] ruminantium group"	1.42971458458865	0.963192631022971	1.48434958754844	0.156021567205732	1
"Control hens: Age"	"Dorea"	-0.01084491315935	1.05486798182453	-0.0102808250380226	0.991916919316916	1
"Control hens: Age"	"Peptococcus"	-0.122864941159906	0.901734371082272	-0.136254029013491	0.893220990213833	1
"Control hens: Age"	"Veillonellaceae Family"	0.107788846862499	1.2050409058431	0.0894482887177061	0.929771027094574	1
"Control hens: Age"	"Agathobacter"	0.430088512627801	0.406682211253802	1.05755427881106	0.305055771443444	1
"Control hens: Age"	"Alphaproteobacteria Class"	-3.14524510555763	1.21389649198569	-2.59103237081825	0.0190295989963191	1
"Control hens: Age"	"Elusimicrobium"	1.1217353822141	0.797485697231709	1.40658996908403	0.177566595964172	1
"Control hens: Age"	"Coriobacteriaceae UCG-002"	0.289178654394157	0.861531716490234	0.335656423157853	0.741236832166264	1
"Control hens: Age"	"Anaerofustis"	0.433591710408939	0.741775990405835	0.584531874874672	0.566539877840165	1
"Control hens: Age"	"Coriobacteriaceae Family"	-0.480425256384515	0.739211266572178	-0.649916036334661	0.524432340428302	1
"Control hens: Age"	"Atopobiaceae Family"	-0.423606585462602	0.640909756901577	-0.660945758589308	0.517504844217556	1
"Control hens: Age"	"Dietzia"	-0.94052952381196	1.02015015643088	-0.921952045865987	0.369453587832325	1
"Control hens: Age"	"Lachnospiraceae XPB1014 group"	-0.61146301682405	1.30300408821266	-0.469271756209757	0.644837746903696	1
"Control hens: Age"	"[Eubacterium] ventriosum group"	-0.796658876475615	1.1505549255487	-0.692412729531957	0.498028087249154	1
"Control hens: Age"	"Lysinibacillus"	-0.996352985107562	0.702694903738319	-1.41790267697544	0.174289207312952	1
"Control hens: Age"	"Family XIII UCG-001"	0.0611100270337396	0.708295637779244	0.0862775707970489	0.932253816608719	1
"Control hens: Age"	"Anaerovibrio"	0.700316276740226	0.662203624694848	1.05755427881105	0.305055771443445	1
"Control hens: Age"	"Bacteroidales RF16 group Family"	0.373450132165309	1.11559033615973	0.334755617775305	0.74190431241947	1
"Control hens: Age"	"Lachnospiraceae NK3A20 group"	0.0222116531306764	0.840471789360163	0.0264276010353491	0.979224032165356	1
"Control hens: Age"	"Pyramidobacter"	0.446266289097169	0.771516461075419	0.578427436888537	0.570559866938467	1
"Control hens: Age"	"Enterorhabdus"	0.224562664518902	1.21813473471132	0.184349611024039	0.855920410574475	1
"Control hens: Age"	"Mitochondria Family"	-1.09510575495447	1.2169370387111	-0.899886945765354	0.380751287035188	1
"Control hens: Age"	"Puniceicoccaceae Family"	0.630318837371143	0.675164937410952	0.933577563710906	0.363593381981507	1
"Control hens: Age"	"Firmicutes Phylum"	0.981765514986004	0.606031187870966	1.61999173414659	0.123634351434844	1
"Control hens: Age"	"Acidaminococcus"	0.626621854827392	0.592519804781904	1.05755427881105	0.305055771443447	1
"Control hens: Age"	"DNF00809"	0.474457612188062	0.906769039879904	0.523239757117095	0.607561018023476	1
"Control hens: Age"	"Coprococcus"	0.111487272016684	0.844011742200771	0.132092086451285	0.896462265135014	1
"Control hens: Age"	"Helicobacter"	1.30028084585159	0.691895182531996	1.8793032220476	0.0774575277386277	1
"Control hens: Age"	"Moryella"	0.649342792284886	0.958173579761898	0.677688057779933	0.507088811130133	1
"Control hens: Age"	"[Eubacterium] cellulosolvens group"	0.987507207707697	0.835801042107966	1.181509902425	0.253665368817276	1
"Control hens: Age"	"Howardella"	0.701219327331689	0.663057529415913	1.05755427881106	0.305055771443443	1
"Control hens: Age"	"Papillibacter"	1.36906930868353	0.649065286972563	2.10929368148662	0.0500506169202139	1
"Control hens: Age"	"Treponema"	-1.40321386466275	0.994304135326893	-1.41125216602003	0.176209905141318	1
"Control hens: Age"	"Fretibacterium"	-0.98680277533859	0.947530783262412	-1.04144666618742	0.312253723913994	1
"Control hens: Age"	"Enteractinococcus"	-0.495857066251844	0.524214278868625	-0.945905302926921	0.357448798547473	1
"Control hens: Age"	"[Eubacterium] saphenum group"	0.539371857750772	0.694416463463653	0.77672677151181	0.447993432373847	1
"Control hens: Age"	"[Anaerorhabdus] furcosa group"	0.382762832837164	0.361932092287009	1.05755427881105	0.305055771443445	1
"Control hens: Age"	"Candidatus Soleaferrea"	0.514013991494777	0.630566855460135	0.815161766026686	0.426253222365324	1
"Control hens: Age"	"Acholeplasmataceae Family"	1.07736491961294	0.570519830429501	1.88839171252273	0.0761603524683481	1
"Control hens: Age"	"Kocuria"	0.447758666250626	0.423390718776169	1.05755427881106	0.305055771443445	1
"Control hens: Age"	"Anaerostignum"	-0.397593389870929	0.420331071874377	-0.945905302926919	0.357448798547474	1
"Control hens: Age"	"Lachnospira"	-0.806905640130396	0.577673825685763	-1.3968187656287	0.180437494699832	1
"Control hens: Age"	"Dielma"	0.481171271771805	0.769450173989766	0.625344288736498	0.540049716050667	1
"Control hens: Age"	"Chloroplast Order"	0.866046207372233	0.818914191662933	1.05755427881106	0.305055771443444	1
"Control hens: Age"	"Eggerthellaceae Family"	-0.0453838921708892	0.502370795813723	-0.0903394316490431	0.929073362197415	1
"Control hens: Age"	"Coriobacteriales Order"	-0.538931114104418	0.735421956507606	-0.732818906663747	0.47365315598112	1
"Control hens: Age"	"Lachnospiraceae UCG-002"	0.668356995472001	0.872350737221625	0.766156279755859	0.454091065807874	1
