file	format	type	num_seqs	sum_len	min_len	avg_len	max_len
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M42.trim_1P.fastq	FASTQ	DNA	130667	29224148	100	223.7	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M43.trim_1P.fastq	FASTQ	DNA	117038	26154566	100	223.5	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M44.trim_1P.fastq	FASTQ	DNA	115409	25799651	100	223.5	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M45.trim_1P.fastq	FASTQ	DNA	136182	30439565	100	223.5	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M46.trim_1P.fastq	FASTQ	DNA	121943	27262557	100	223.6	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M47.trim_1P.fastq	FASTQ	DNA	124772	27892325	100	223.5	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M48.trim_1P.fastq	FASTQ	DNA	118509	26496267	100	223.6	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M49.trim_1P.fastq	FASTQ	DNA	138964	31061338	100	223.5	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M5.trim_1P.fastq	FASTQ	DNA	126363	28237246	100	223.5	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M50.trim_1P.fastq	FASTQ	DNA	112419	25124272	100	223.5	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M51.trim_1P.fastq	FASTQ	DNA	117261	26202974	100	223.5	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M52.trim_1P.fastq	FASTQ	DNA	90176	20135302	100	223.3	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M53.trim_1P.fastq	FASTQ	DNA	98589	22034868	100	223.5	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M54.trim_1P.fastq	FASTQ	DNA	73914	16522216	100	223.5	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M55.trim_1P.fastq	FASTQ	DNA	113867	25429407	100	223.3	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M56.trim_1P.fastq	FASTQ	DNA	128502	28706533	100	223.4	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M57.trim_1P.fastq	FASTQ	DNA	117366	26223554	100	223.4	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M58.trim_1P.fastq	FASTQ	DNA	124383	27793589	100	223.5	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M59.trim_1P.fastq	FASTQ	DNA	133052	29726757	100	223.4	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M6.trim_1P.fastq	FASTQ	DNA	145390	32489820	100	223.5	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M60.trim_1P.fastq	FASTQ	DNA	137667	30765172	100	223.5	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M61.trim_1P.fastq	FASTQ	DNA	125570	27827530	100	221.6	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M62.trim_1P.fastq	FASTQ	DNA	127282	28234132	100	221.8	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M63.trim_1P.fastq	FASTQ	DNA	136337	30239820	100	221.8	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M64.trim_1P.fastq	FASTQ	DNA	111671	24761163	100	221.7	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M65.trim_1P.fastq	FASTQ	DNA	136621	30246067	100	221.4	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M66.trim_1P.fastq	FASTQ	DNA	141438	31347189	100	221.6	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M67.trim_1P.fastq	FASTQ	DNA	144302	32005061	100	221.8	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M68.trim_1P.fastq	FASTQ	DNA	143171	31750527	100	221.8	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M69.trim_1P.fastq	FASTQ	DNA	127097	28165433	100	221.6	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M7.trim_1P.fastq	FASTQ	DNA	131990	29484554	100	223.4	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M70.trim_1P.fastq	FASTQ	DNA	132677	29429948	100	221.8	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M71.trim_1P.fastq	FASTQ	DNA	144046	31950071	100	221.8	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M72.trim_1P.fastq	FASTQ	DNA	141141	31305086	100	221.8	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M73.trim_1P.fastq	FASTQ	DNA	143726	31815271	100	221.4	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M74.trim_1P.fastq	FASTQ	DNA	102500	22686208	100	221.3	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M75.trim_1P.fastq	FASTQ	DNA	75511	16725508	100	221.5	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M76.trim_1P.fastq	FASTQ	DNA	78999	17499391	100	221.5	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M77.trim_1P.fastq	FASTQ	DNA	108189	23918975	100	221.1	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M78.trim_1P.fastq	FASTQ	DNA	94219	20861131	100	221.4	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M79.trim_1P.fastq	FASTQ	DNA	81104	17975290	100	221.6	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M8.trim_1P.fastq	FASTQ	DNA	119176	26636627	100	223.5	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M80.trim_1P.fastq	FASTQ	DNA	89244	19766900	100	221.5	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M81.trim_1P.fastq	FASTQ	DNA	73923	16371916	100	221.5	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M82.trim_1P.fastq	FASTQ	DNA	85335	18907098	100	221.6	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M83.trim_1P.fastq	FASTQ	DNA	109691	24305352	100	221.6	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M84.trim_1P.fastq	FASTQ	DNA	114861	25444490	100	221.5	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M85.trim_1P.fastq	FASTQ	DNA	140516	31152215	100	221.7	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M86.trim_1P.fastq	FASTQ	DNA	108790	24119967	100	221.7	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M87.trim_1P.fastq	FASTQ	DNA	108316	23994318	100	221.5	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M88.trim_1P.fastq	FASTQ	DNA	138628	30656988	100	221.1	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M89.trim_1P.fastq	FASTQ	DNA	137645	30491342	100	221.5	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M9.trim_1P.fastq	FASTQ	DNA	145039	32421998	100	223.5	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M90.trim_1P.fastq	FASTQ	DNA	112135	24840703	100	221.5	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M91.trim_1P.fastq	FASTQ	DNA	116138	25747956	100	221.7	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M92.trim_1P.fastq	FASTQ	DNA	99540	22036130	100	221.4	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M93.trim_1P.fastq	FASTQ	DNA	143441	31822948	100	221.9	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M94.trim_1P.fastq	FASTQ	DNA	128712	28533755	100	221.7	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M95.trim_1P.fastq	FASTQ	DNA	123078	27294715	100	221.8	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M96.trim_1P.fastq	FASTQ	DNA	137298	30415723	100	221.5	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M97.trim_1P.fastq	FASTQ	DNA	110486	24488239	100	221.6	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M98.trim_1P.fastq	FASTQ	DNA	122983	27281816	100	221.8	225
/gpfs/group/evk5387/default/Novogene/metformin/trimmed/M99.trim_1P.fastq	FASTQ	DNA	136663	30303106	100	221.7	225
